	Var1	Freq
10	4HATVLACtep	2
11	4HATVLACthc	2
14	CRVSthc	2
15	CRVStu	2
17	LST4EXPTDhc	2
18	LST4EXPthc	2
19	LSTNM7TDhc	2
20	LSTNM7thc	2
26	RSVtev	2
27	RSVtu	2
1	35DHPVStep	1
2	35DHPVSthc	1
3	3HPVSCOAitm	1
4	3HPVSTETCOAhcm	1
5	3HPVSTETCOAitm	1
6	3ISPVStep	1
7	3ISPVSthc	1
8	4HATVACIDtep	1
9	4HATVACIDthc	1
12	6EPVStep	1
13	6EPVSthc	1
16	FVStu	1
21	LSTNRATt	1
22	LSTNtd	1
23	OXYPtepv	1
24	OXYPthc	1
25	PVStep	1
28	TMDOATPtsc	1
29	TMDOATtev	1
30	TMDOATthc	1
31	TMDtd	1
