	Var1	Freq
1	ACGPID	2
3	GPIAT	2
4	GPIDAer	2
5	GPIMTer_U	2
8	H3ETer	2
16	H8TAer	2
17	PIACGT	2
2	BMTer_U	1
6	H2ETer	1
7	H2MTer_U	1
9	H3MTer_U	1
10	H4ET3er	1
11	H4ETer	1
12	H5MTer_U	1
13	H6_ETer	1
14	H6ET3er	1
15	H7_ETer	1
18	RE3273C	1
