del_rxnID_KO	prctile_CP	prctile_PC	prctile_CB	prctile_BC	prctile_CBR	prctile_BRC	prctile_CBNR	prctile_BNRC	subSystem_CP	subSystem_PC	subSystem_CB	subSystem_BC	subSystem_CBR	subSystem_BRC	subSystem_CBNR	subSystem_BNRC	MetabolicUnits_CP	MetabolicUnits_PC	MetabolicUnits_CB	MetabolicUnits_BC	MetabolicUnits_CBR	MetabolicUnits_BRC	MetabolicUnits_CBNR	MetabolicUnits_BNRC	Localization_CP	Localization_PC	Localization_CB	Localization_BC	Localization_CBR	Localization_BRC	Localization_CBNR	Localization_BNRC
HISASPr	48.8393515106853	63.9697090474293	35.4274134119381	56.2993539124192	35.6338807898136	60.6584513518484	94.6728110599078	86.0891906771885	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
CYSTA	47.4207811348563	31.6859306496612	41.3227708179808	41.4393395549174	49.0680937442333	31.3408129483171	98.5253456221198	46.9810974490732	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
GLUMETr	45.1363301400147	28.8760462335592	44.4178334561533	50.1794687724336	40.9854216645138	53.834835387162	90.7281105990783	82.8592402275647	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
THRPHEARGr	45.0073691967576	38.2622558788362	36.2932940309506	49.9282124910266	45.4511902565049	43.4430752253081	48.1290322580645	97.6325931363553	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
GLUTHRr	44.7862932940309	31.1478676763651	40.3647752394989	48.0617372577172	46.6691271452298	51.8484458340997	50.4331797235023	85.9607267388512	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
AHC	43.0545320560059	46.1339178955759	45.4863669859985	45.2261306532663	36.4827458940764	35.3503770461652	96.9953917050691	86.9700862543586	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	Methionine and cysteine metabolism	cysteine metabolism, cytosol/ SAH hydrolase	cysteine metabolism, cytosol/ SAH hydrolase	cysteine metabolism, cytosol/ SAH hydrolase	cysteine metabolism, cytosol/ SAH hydrolase	cysteine metabolism, cytosol/ SAH hydrolase	cysteine metabolism, cytosol/ SAH hydrolase	cysteine metabolism, cytosol/ SAH hydrolase	cysteine metabolism, cytosol/ SAH hydrolase	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
LEUTRPr	42.8518791451732	63.1925069748904	40.7700810611643	45.3158650394831	33.8807898136187	53.2830605113114	81.6589861751152	48.3024408148284	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
MI1PP	42.4649963154016	50.1195695496214	44.30729550479	50.3409906676238	32.2384203727625	49.7149163141438	99.668202764977	59.6072673885117	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
HISLYSTHRr	41.9859985261606	29.9920286966919	36.6985998526161	54.1277817659727	33.0134711201329	49.291888909325	41.5852534562212	86.1993026243347	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
TYRTYRr	41.8754605747973	46.3730569948187	36.0169491525424	51.5613783201723	30.8544011810297	46.459444546625	90.5069124423963	48.0271609469627	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
HMR_7652	41.1753868828298	65.5440414507772	55.7295504789978	66.7085427135678	63.8309651227164	60.7688063270186	84.5898617511521	86.7682143512571	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
TRPPHEr	41.1569638909359	48.5452371462734	37.6381724392041	45.5671213208902	32.8842959955711	45.043222365275	94.1566820276498	43.7511469994494	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
METARGLEUr	40.7148120854827	33.9577520924671	26.3080324244657	46.1773151471644	41.6128436980993	42.8729078535957	57.6036866359447	97.907873004221	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
METGLYARGr	39.9410464259396	43.5831008369869	33.6035372144436	50.5563531945441	42.0372762502307	49.2367114217399	51.7972350230415	97.7427050835016	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
LYSLYSLYSr	39.1120117907148	46.2534874451973	30.3426676492262	49.5154343144293	46.355416128437	36.9321316902704	83.7603686635945	43.6777390346853	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
MI145PP	38.2645541635962	29.1749701076126	98.9130434782609	17.2110552763819	30.7805868241373	29.5935258414567	98.6175115207373	26.0598274912828	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
CYSGLNMETr	37.8039793662491	62.5149461937027	45.725865880619	53.3201722900215	48.1454142830781	44.1235975721905	87.63133640553	47.3297852817031	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	Peptide metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
PIPLC	34.6168017686072	44.3204463929853	28.3714075165807	53.1586503948313	28.0310020298948	51.6277358837594	40.8663594470046	98.7704165902	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	phospholipid metabolism/inositol, cytosol	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
MI14P4P	33.2903463522476	39.6373056994819	98.7656595431098	50.7537688442211	19.9852371286215	48.0411991907302	99.6497695852535	51.0001835199119	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[c]	[c]	[c]	[c]	[c]	[c]	[c]	[c]
r0686	1.75018422991894	7.93144679155042	12.8408253500368	0.251256281407035	4.07824321830596	0.367849917233769	0.71889400921659	85.905670765278	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	Arginine and proline metabolism	NA	NA	NA	NA	NA	NA	NA	NA	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[m]
