	reactionIdentifier	lineWidth	color
1	r_DCT	3	#FF0000
2	r_DOPAQNISO1	3	#FF0000
3	r_GGTe_1	3	#FF0000
4	r_RE1916C	3	#FF0000
5	r_RE3198C	3	#FF0000
6	r_TYRASE	3	#FF0000
7	r_SALMCOM	3	#FF0000
8	r_DOPAMT	3	#FF0000
9	r_34DHPHAMT	3	#FF0000
11	r_RE1915C	3	#FF0000
12	r_RE1918C	3	#FF0000
13	r_RE2130C	3	#FF0000
14	r_RE1919C	3	#FF0000
15	r_RE1921C	3	#FF0000
16	r_DACGST	3	#FF0000
19	r_SFGTH	3	#FF0000
