reactionIdentifier	lineWidth	color
r_ACGPID	3	#FF0000
r_BMTer_U	3	#FF0000
r_GPIAT	3	#FF0000
r_GPIDAer	3	#FF0000
r_GPIMTer_U	3	#FF0000
r_H2ETer	3	#FF0000
r_H2MTer_U	3	#FF0000
r_H3ETer	3	#FF0000
r_H3MTer_U	3	#FF0000
r_H4ET3er	3	#FF0000
r_H4ETer	3	#FF0000
r_H5MTer_U	3	#FF0000
r_H6ET3er	3	#FF0000
r_H6_ETer	3	#FF0000
r_H7_ETer	3	#FF0000
r_H8TAer	3	#FF0000
r_PIACGT	3	#FF0000
r_RE3273C	3	#FF0000
