reactionIdentifier	lineWidth	color
r_DCT	3	#FF0000
r_DOPAQNISO1	3	#FF0000
r_GGTe_1	3	#FF0000
r_RE1916C	3	#FF0000
r_RE3198C	3	#FF0000
r_TYRASE	3	#FF0000
r_SALMCOM	3	#FF0000
r_DOPAMT	3	#FF0000
r_34DHPHAMT	3	#FF0000
r_RE1915C	3	#FF0000
r_RE1918C	3	#FF0000
r_RE2130C	3	#FF0000
r_RE1919C	3	#FF0000
r_RE1921C	3	#FF0000
r_DACGST	3	#FF0000
r_SFGTH	3	#FF0000
