	reactionIdentifier	lineWidth	color
1	r_HMR_6515	3	#0000FF
2	r_CYSTA	3	#0000FF
3	r_MCLACCYSR	3	#0000FF
4	r_MCLOR	3	#0000FF
5	r_SFCYSc	3	#0000FF
6	r_3SALATAi	3	#0000FF
7	r_3SALATAim	3	#0000FF
8	r_3SPYRSP	3	#0000FF
9	r_3SPYRSPm	3	#0000FF
10	r_r0595	3	#0000FF
