	reactionIdentifier	lineWidth	color
1	r_HSPASEly	3	#FF0000
2	r_HS3ly	3	#FF0000
3	r_S6TASE3ly	3	#FF0000
4	r_S3TASE1ly	3	#FF0000
5	r_S2TASE1ly	3	#FF0000
6	r_GLCNACASE5ly	3	#FF0000
7	r_S3TASE3ly	3	#FF0000
8	r_GLCNACASE4ly	3	#FF0000
9	r_HSAT4ly	3	#FF0000
10	r_HS4ly	3	#FF0000
11	r_S3TASE2ly	3	#FF0000
15	r_LINKDEG1ly	3	#FF0000
16	r_HSAT2ly	3	#FF0000
