	subSystem	disrupted.module	rxnList
1	N-glycan synthesis	FVA_BD_NR_norm_t1	DOLMANP_Uter
2	N-glycan synthesis	FVA_BD_NR_norm_t1	DOLPMT3_Uer
3	N-glycan synthesis	FVA_BD_NR_norm_t1	DOLPMT4_Uer
4	N-glycan synthesis	MTA_BD_NR_norm_t2	DOLMANP_Uter
5	N-glycan synthesis	MTA_BD_NR_norm_t2	DOLPMT3_Uer
6	N-glycan synthesis	MTA_BD_NR_norm_t2	DOLPMT4_Uer
